epoch,accuracy,auc,loss,mean_absolute_error,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_precision,val_recall,val_true_negatives,val_true_positives
107,0.9763152003288269,0.9983749389648438,0.05377022922039032,0.03233077749609947,0.9763152003288269,0.9763152003288269,73044.0,73044.0,0.9373929500579834,0.9739626049995422,0.25312137603759766,0.06877977401018143,0.9373929500579834,0.9373929500579834,17518.0,17518.0
108,0.9752994179725647,0.998309314250946,0.055360108613967896,0.03319115191698074,0.9752994179725647,0.9752994179725647,72968.0,72968.0,0.9372324347496033,0.975335955619812,0.24596010148525238,0.06897614151239395,0.9372324347496033,0.9372324347496033,17515.0,17515.0
109,0.9761548042297363,0.9984014630317688,0.05309702455997467,0.03211871162056923,0.9761548042297363,0.9761548042297363,73032.0,73032.0,0.9385166764259338,0.9747445583343506,0.24799668788909912,0.06788613647222519,0.9385166764259338,0.9385166764259338,17539.0,17539.0
110,0.9769701957702637,0.9985023736953735,0.052030276507139206,0.0316677950322628,0.9769701957702637,0.9769701957702637,73093.0,73093.0,0.9387842416763306,0.9751686453819275,0.2470419853925705,0.06677433848381042,0.9387842416763306,0.9387842416763306,17544.0,17544.0
111,0.9762216806411743,0.9983925819396973,0.05413522571325302,0.03262712061405182,0.9762216806411743,0.9762216806411743,73037.0,73037.0,0.9366438388824463,0.9741646647453308,0.2557617723941803,0.06944894045591354,0.9366438388824463,0.9366438388824463,17504.0,17504.0
112,0.9765157103538513,0.9984851479530334,0.05235391482710838,0.03168816491961479,0.9765157103538513,0.9765157103538513,73059.0,73059.0,0.9384632110595703,0.9746162295341492,0.24758270382881165,0.06844127178192139,0.9384632110595703,0.9384632110595703,17538.0,17538.0
113,0.9765558242797852,0.9983925223350525,0.05345845967531204,0.032098788768053055,0.9765558242797852,0.9765558242797852,73062.0,73062.0,0.937178909778595,0.9741473197937012,0.2517474591732025,0.06903354078531265,0.937178909778595,0.937178909778595,17514.0,17514.0
114,0.9766226410865784,0.9984667301177979,0.05268240347504616,0.0320575013756752,0.9766226410865784,0.9766226410865784,73067.0,73067.0,0.9364833235740662,0.975257396697998,0.25146186351776123,0.06939101964235306,0.9364833235740662,0.9364833235740662,17501.0,17501.0
115,0.977077066898346,0.9985299110412598,0.05183740705251694,0.0311737097799778,0.977077066898346,0.977077066898346,73101.0,73101.0,0.9377140402793884,0.9741701483726501,0.2541103661060333,0.06833529472351074,0.9377140402793884,0.9377140402793884,17524.0,17524.0
116,0.9765424728393555,0.998397946357727,0.0532400980591774,0.032030265778303146,0.9765424728393555,0.9765424728393555,73061.0,73061.0,0.9364833235740662,0.9744952321052551,0.2548045217990875,0.06974051892757416,0.9364833235740662,0.9364833235740662,17501.0,17501.0
117,0.9770503640174866,0.9985519051551819,0.05106586590409279,0.03131694346666336,0.9770503640174866,0.9770503640174866,73099.0,73099.0,0.9372324347496033,0.9749323725700378,0.2549809515476227,0.06802398711442947,0.9372324347496033,0.9372324347496033,17515.0,17515.0
