epoch,accuracy,auc,loss,mean_absolute_error,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_loss,val_mean_absolute_error,val_precision,val_recall,val_true_negatives,val_true_positives
107,0.7095335721969604,0.9481744170188904,0.7916681170463562,0.1156117245554924,0.8053566217422485,0.6032951474189758,168068.0,17320.0,0.6529673933982849,0.9249606728553772,0.9701834917068481,0.12226872891187668,0.7368043065071106,0.5717470049858093,41602.0,4104.0
108,0.7079313397407532,0.9485020041465759,0.7892414927482605,0.11543761938810349,0.8059430122375488,0.601797342300415,168094.0,17277.0,0.6532460451126099,0.9248442053794861,0.969597339630127,0.12223222851753235,0.7379881143569946,0.5713290572166443,41612.0,4101.0
109,0.7085931301116943,0.9476675987243652,0.7955734729766846,0.11563609540462494,0.8061219453811646,0.6017625331878662,168099.0,17276.0,0.653106689453125,0.9249565005302429,0.9698475003242493,0.12231170386075974,0.7366055250167847,0.5707718133926392,41603.0,4097.0
110,0.7100560665130615,0.9487937688827515,0.7879879474639893,0.1153266578912735,0.8083927035331726,0.6045839190483093,168140.0,17357.0,0.6525494456291199,0.9248864650726318,0.9701752066612244,0.12230730056762695,0.7366810441017151,0.570214569568634,41605.0,4093.0
111,0.7106133699417114,0.9488229751586914,0.7871074080467224,0.1151786521077156,0.8047661185264587,0.6046187877655029,168043.0,17358.0,0.653803288936615,0.9249644875526428,0.9689069986343384,0.12222149968147278,0.7383396625518799,0.5711897611618042,41615.0,4100.0
112,0.7112403512001038,0.9487526416778564,0.7876929640769958,0.11532321572303772,0.8043751120567322,0.6032602787017822,168042.0,17319.0,0.6536639928817749,0.9249262809753418,0.9696376323699951,0.12231940031051636,0.7374482750892639,0.5709111094474792,41609.0,4098.0
113,0.7094639539718628,0.9478881359100342,0.793695867061615,0.11555534601211548,0.8051063418388367,0.6052109003067017,168048.0,17375.0,0.6518529057502747,0.9248546957969666,0.9701888561248779,0.12221728265285492,0.7384034395217896,0.5721649527549744,41613.0,4107.0
114,0.708767294883728,0.9477987289428711,0.7944872975349426,0.11571256816387177,0.8045581579208374,0.6025288105010986,168052.0,17298.0,0.6529673933982849,0.924853503704071,0.9695584177970886,0.12228056788444519,0.7370503544807434,0.5709111094474792,41606.0,4098.0
115,0.7109965682029724,0.9485190510749817,0.7892645597457886,0.11525565385818481,0.8046008944511414,0.6067087054252625,168024.0,17418.0,0.653106689453125,0.9248347878456116,0.969707727432251,0.12225688993930817,0.7373628616333008,0.5710504055023193,41608.0,4099.0
116,0.7090111374855042,0.9474552273750305,0.796759307384491,0.11573409289121628,0.802236020565033,0.6023546457290649,167991.0,17293.0,0.653106689453125,0.9250078201293945,0.9696230888366699,0.12224622070789337,0.7370503544807434,0.5709111094474792,41606.0,4098.0
117,0.7122505307197571,0.9488950967788696,0.7859837412834167,0.11489898711442947,0.8066383004188538,0.6069525480270386,168077.0,17425.0,0.6536639928817749,0.9248375296592712,0.970134973526001,0.1223553791642189,0.7369272112846375,0.5713290572166443,41604.0,4101.0
